covariate_id,covariate_name,analysis_id,concept_id
2514401501,procedure_occurrence: Unknown concept,501,2514401
2314082501,procedure_occurrence: Unknown concept,501,2314082
2211520501,procedure_occurrence: Unknown concept,501,2211520
2100675501,procedure_occurrence: Unknown concept,501,2100675
2102036501,procedure_occurrence: Unknown concept,501,2102036
2002174501,"procedure_occurrence: Venous catheterization, not elsewhere classified",501,2002174
2313849501,procedure_occurrence: Unknown concept,501,2313849
2313852501,procedure_occurrence: Unknown concept,501,2313852
2213561501,procedure_occurrence: Unknown concept,501,2213561
2109041501,procedure_occurrence: Unknown concept,501,2109041
2211561501,procedure_occurrence: Unknown concept,501,2211561
2110079501,procedure_occurrence: Unknown concept,501,2110079
2313819501,procedure_occurrence: Unknown concept,501,2313819
2314233501,procedure_occurrence: Unknown concept,501,2314233
2314154501,procedure_occurrence: Unknown concept,501,2314154
2314103501,procedure_occurrence: Unknown concept,501,2314103
2514478501,procedure_occurrence: Unknown concept,501,2514478
2313624501,procedure_occurrence: Unknown concept,501,2313624
2106407501,procedure_occurrence: Unknown concept,501,2106407
2106531501,procedure_occurrence: Unknown concept,501,2106531
2213552501,procedure_occurrence: Unknown concept,501,2213552
2211380501,procedure_occurrence: Unknown concept,501,2211380
2102078501,procedure_occurrence: Unknown concept,501,2102078
2105562501,procedure_occurrence: Unknown concept,501,2105562
2102101501,procedure_occurrence: Unknown concept,501,2102101
2211386501,procedure_occurrence: Unknown concept,501,2211386
2110982501,procedure_occurrence: Unknown concept,501,2110982
2211352501,procedure_occurrence: Unknown concept,501,2211352
2110026501,procedure_occurrence: Unknown concept,501,2110026
2211513501,procedure_occurrence: Unknown concept,501,2211513
2002747501,procedure_occurrence: Other partial resection of small intestine,501,2002747
2211497501,procedure_occurrence: Unknown concept,501,2211497
2100938501,procedure_occurrence: Unknown concept,501,2100938
2109746501,procedure_occurrence: Unknown concept,501,2109746
2213295501,procedure_occurrence: Unknown concept,501,2213295
2109048501,procedure_occurrence: Unknown concept,501,2109048
2104836501,procedure_occurrence: Unknown concept,501,2104836
2109740501,procedure_occurrence: Unknown concept,501,2109740
2101798501,procedure_occurrence: Unknown concept,501,2101798
2007901501,procedure_occurrence: Insertion of endotracheal tube,501,2007901
2314231501,procedure_occurrence: Unknown concept,501,2314231
2314018501,procedure_occurrence: Unknown concept,501,2314018
2002449501,procedure_occurrence: Endoscopic excision or destruction of lesion or tissue of esophagus,501,2002449
2314174501,procedure_occurrence: Unknown concept,501,2314174
2212050501,procedure_occurrence: Unknown concept,501,2212050
2110155501,procedure_occurrence: Unknown concept,501,2110155
2002530501,procedure_occurrence: Percutaneous [endoscopic] gastrostomy [PEG],501,2002530
2109402501,procedure_occurrence: Unknown concept,501,2109402
2213545501,procedure_occurrence: Unknown concept,501,2213545
2007587501,procedure_occurrence: Other physical therapy,501,2007587
2107812501,procedure_occurrence: Unknown concept,501,2107812
2313864501,procedure_occurrence: Unknown concept,501,2313864
2000167501,procedure_occurrence: Other exploration and decompression of spinal canal,501,2000167
2006857501,procedure_occurrence: Aortography,501,2006857
2211323501,procedure_occurrence: Unknown concept,501,2211323
2100830501,procedure_occurrence: Unknown concept,501,2100830
2003222501,procedure_occurrence: Cholecystectomy,501,2003222
2211998501,procedure_occurrence: Unknown concept,501,2211998
2110919501,procedure_occurrence: Unknown concept,501,2110919
2110966501,procedure_occurrence: Unknown concept,501,2110966
2102412501,procedure_occurrence: Unknown concept,501,2102412
2102081501,procedure_occurrence: Unknown concept,501,2102081
2313642501,procedure_occurrence: Unknown concept,501,2313642
2001326501,procedure_occurrence: Thoracoscopic excision of lesion or tissue of lung,501,2001326
2514531501,procedure_occurrence: Unknown concept,501,2514531
2105467501,procedure_occurrence: Unknown concept,501,2105467
2108423501,procedure_occurrence: Unknown concept,501,2108423
2109729501,procedure_occurrence: Unknown concept,501,2109729
2211482501,procedure_occurrence: Unknown concept,501,2211482
2002728501,procedure_occurrence: Endoscopic polypectomy of large intestine,501,2002728
2414390501,procedure_occurrence: Unknown concept,501,2414390
2314215501,procedure_occurrence: Unknown concept,501,2314215
2314005501,procedure_occurrence: Unknown concept,501,2314005
2111015501,procedure_occurrence: Unknown concept,501,2111015
2314262501,procedure_occurrence: Unknown concept,501,2314262
2101927501,procedure_occurrence: Unknown concept,501,2101927
2514419501,procedure_occurrence: Unknown concept,501,2514419
2514424501,procedure_occurrence: Unknown concept,501,2514424
2211826501,procedure_occurrence: Unknown concept,501,2211826
2211353501,procedure_occurrence: Unknown concept,501,2211353
2211809501,procedure_occurrence: Unknown concept,501,2211809
2313652501,procedure_occurrence: Unknown concept,501,2313652
2314244501,procedure_occurrence: Unknown concept,501,2314244
2314305501,procedure_occurrence: Unknown concept,501,2314305
2314297501,procedure_occurrence: Unknown concept,501,2314297
2110101501,procedure_occurrence: Unknown concept,501,2110101
2211511501,procedure_occurrence: Unknown concept,501,2211511
2102273501,procedure_occurrence: Unknown concept,501,2102273
2211389501,procedure_occurrence: Unknown concept,501,2211389
2108946501,procedure_occurrence: Unknown concept,501,2108946
2211801501,procedure_occurrence: Unknown concept,501,2211801
2211870501,procedure_occurrence: Unknown concept,501,2211870
2102614501,procedure_occurrence: Unknown concept,501,2102614
2001200501,"procedure_occurrence: Biopsy of mouth, unspecified structure",501,2001200
2103772501,procedure_occurrence: Unknown concept,501,2103772
2106584501,procedure_occurrence: Unknown concept,501,2106584
2108094501,procedure_occurrence: Unknown concept,501,2108094
2314037501,procedure_occurrence: Unknown concept,501,2314037
2109040501,procedure_occurrence: Unknown concept,501,2109040
2211414501,procedure_occurrence: Unknown concept,501,2211414
2109747501,procedure_occurrence: Unknown concept,501,2109747
2211481501,procedure_occurrence: Unknown concept,501,2211481
2211493501,procedure_occurrence: Unknown concept,501,2211493
2211435501,procedure_occurrence: Unknown concept,501,2211435
2314221501,procedure_occurrence: Unknown concept,501,2314221
2100740501,procedure_occurrence: Unknown concept,501,2100740
2211770501,procedure_occurrence: Unknown concept,501,2211770
2211509501,procedure_occurrence: Unknown concept,501,2211509
2211321501,procedure_occurrence: Unknown concept,501,2211321
2106787501,procedure_occurrence: Unknown concept,501,2106787
2101949501,procedure_occurrence: Unknown concept,501,2101949
2110732501,procedure_occurrence: Unknown concept,501,2110732
2211459501,procedure_occurrence: Unknown concept,501,2211459
2514529501,procedure_occurrence: Unknown concept,501,2514529
2102578501,procedure_occurrence: Unknown concept,501,2102578
2105901501,procedure_occurrence: Unknown concept,501,2105901
2211656501,procedure_occurrence: Unknown concept,501,2211656
2213292501,procedure_occurrence: Unknown concept,501,2213292
2102598501,procedure_occurrence: Unknown concept,501,2102598
2104694501,procedure_occurrence: Unknown concept,501,2104694
2100641501,procedure_occurrence: Unknown concept,501,2100641
2105912501,procedure_occurrence: Unknown concept,501,2105912
2313886501,procedure_occurrence: Unknown concept,501,2313886
2211455501,procedure_occurrence: Unknown concept,501,2211455
2211460501,procedure_occurrence: Unknown concept,501,2211460
2106389501,procedure_occurrence: Unknown concept,501,2106389
2211381501,procedure_occurrence: Unknown concept,501,2211381
2101987501,procedure_occurrence: Unknown concept,501,2101987
2211851501,procedure_occurrence: Unknown concept,501,2211851
2313724501,procedure_occurrence: Unknown concept,501,2313724
2110622501,procedure_occurrence: Unknown concept,501,2110622
2102897501,procedure_occurrence: Unknown concept,501,2102897
2211407501,procedure_occurrence: Unknown concept,501,2211407
2313883501,procedure_occurrence: Unknown concept,501,2313883
2314165501,procedure_occurrence: Unknown concept,501,2314165
2109735501,procedure_occurrence: Unknown concept,501,2109735
2212958501,procedure_occurrence: Unknown concept,501,2212958
2100901501,procedure_occurrence: Unknown concept,501,2100901
2001549501,"procedure_occurrence: Excision or destruction of other lesion or tissue of heart, endovascular approach",501,2001549
2100775501,procedure_occurrence: Unknown concept,501,2100775
2103334501,procedure_occurrence: Unknown concept,501,2103334
2313699501,procedure_occurrence: Unknown concept,501,2313699
2211367501,procedure_occurrence: Unknown concept,501,2211367
2211337501,procedure_occurrence: Unknown concept,501,2211337
2102079501,procedure_occurrence: Unknown concept,501,2102079
2002688501,procedure_occurrence: Esophagogastroduodenoscopy [EGD] with closed biopsy,501,2002688
2514530501,procedure_occurrence: Unknown concept,501,2514530
2211776501,procedure_occurrence: Unknown concept,501,2211776
2110815501,procedure_occurrence: Unknown concept,501,2110815
2107066501,procedure_occurrence: Unknown concept,501,2107066
40756923501,procedure_occurrence: Unknown concept,501,40756923
2108078501,procedure_occurrence: Unknown concept,501,2108078
2211528501,procedure_occurrence: Unknown concept,501,2211528
2103519501,procedure_occurrence: Unknown concept,501,2103519
2211824501,procedure_occurrence: Unknown concept,501,2211824
2313719501,procedure_occurrence: Unknown concept,501,2313719
2109635501,procedure_occurrence: Unknown concept,501,2109635
2111101501,procedure_occurrence: Unknown concept,501,2111101
2212758501,procedure_occurrence: Unknown concept,501,2212758
2111175501,procedure_occurrence: Unknown concept,501,2111175
2102936501,procedure_occurrence: Unknown concept,501,2102936
2314148501,procedure_occurrence: Unknown concept,501,2314148
2211450501,procedure_occurrence: Unknown concept,501,2211450
2211787501,procedure_occurrence: Unknown concept,501,2211787
2003445501,procedure_occurrence: Laparoscopic repair of umbilical hernia with graft or prosthesis,501,2003445
2108096501,procedure_occurrence: Unknown concept,501,2108096
2110745501,procedure_occurrence: Unknown concept,501,2110745
2211344501,procedure_occurrence: Unknown concept,501,2211344
2109832501,procedure_occurrence: Unknown concept,501,2109832
2008337501,procedure_occurrence: Prophylactic vaccination against influenza,501,2008337
2109869501,procedure_occurrence: Unknown concept,501,2109869
2007073501,procedure_occurrence: Automatic implantable cardioverter/defibrillator (AICD) check,501,2007073
2313851501,procedure_occurrence: Unknown concept,501,2313851
2110752501,procedure_occurrence: Unknown concept,501,2110752
2211619501,procedure_occurrence: Unknown concept,501,2211619
2109029501,procedure_occurrence: Unknown concept,501,2109029
2101703501,procedure_occurrence: Unknown concept,501,2101703
2213601501,procedure_occurrence: Unknown concept,501,2213601
2103541501,procedure_occurrence: Unknown concept,501,2103541
2211828501,procedure_occurrence: Unknown concept,501,2211828
2108137501,procedure_occurrence: Unknown concept,501,2108137
2105523501,procedure_occurrence: Unknown concept,501,2105523
2110110501,procedure_occurrence: Unknown concept,501,2110110
2111180501,procedure_occurrence: Unknown concept,501,2111180
2102056501,procedure_occurrence: Unknown concept,501,2102056
2105954501,procedure_occurrence: Unknown concept,501,2105954
2102054501,procedure_occurrence: Unknown concept,501,2102054
2105957501,procedure_occurrence: Unknown concept,501,2105957
2313715501,procedure_occurrence: Unknown concept,501,2313715
2103474501,procedure_occurrence: Unknown concept,501,2103474
2109026501,procedure_occurrence: Unknown concept,501,2109026
2212000501,procedure_occurrence: Unknown concept,501,2212000
2102096501,procedure_occurrence: Unknown concept,501,2102096
2211424501,procedure_occurrence: Unknown concept,501,2211424
2414382501,procedure_occurrence: Unknown concept,501,2414382
2314232501,procedure_occurrence: Unknown concept,501,2314232
2314330501,procedure_occurrence: Unknown concept,501,2314330
2313820501,procedure_occurrence: Unknown concept,501,2313820
2110775501,procedure_occurrence: Unknown concept,501,2110775
2314192501,procedure_occurrence: Unknown concept,501,2314192
2617265501,procedure_occurrence: Training and educational services related to the care and treatment of patient's disabling mental health problems per session (45 minutes or more),501,2617265
2617366501,"procedure_occurrence: Electrical stimulation (unattended), to one or more areas for indication(s) other than wound care, as part of a therapy plan of care",501,2617366
2514418501,procedure_occurrence: Unknown concept,501,2514418
2514417501,procedure_occurrence: Unknown concept,501,2514417
2617293501,"procedure_occurrence: Diagnostic mammography, including computer-aided detection (cad) when performed; unilateral",501,2617293
2313735501,procedure_occurrence: Unknown concept,501,2313735
2313869501,procedure_occurrence: Unknown concept,501,2313869
2211514501,procedure_occurrence: Unknown concept,501,2211514
2314209501,procedure_occurrence: Unknown concept,501,2314209
2105506501,procedure_occurrence: Unknown concept,501,2105506
2104161501,procedure_occurrence: Unknown concept,501,2104161
2211410501,procedure_occurrence: Unknown concept,501,2211410
2101986501,procedure_occurrence: Unknown concept,501,2101986
2314268501,procedure_occurrence: Unknown concept,501,2314268
2008376501,procedure_occurrence: Therapeutic plateletpheresis,501,2008376
2211779501,procedure_occurrence: Unknown concept,501,2211779
2211327501,procedure_occurrence: Unknown concept,501,2211327
2212034501,procedure_occurrence: Unknown concept,501,2212034
2514493501,procedure_occurrence: Unknown concept,501,2514493
2211391501,procedure_occurrence: Unknown concept,501,2211391
2514455501,procedure_occurrence: Unknown concept,501,2514455
2211443501,procedure_occurrence: Unknown concept,501,2211443
2211798501,procedure_occurrence: Unknown concept,501,2211798
2211397501,procedure_occurrence: Unknown concept,501,2211397
2005479501,"procedure_occurrence: Open reduction of fracture with internal fixation, tibia and fibula",501,2005479
2211474501,procedure_occurrence: Unknown concept,501,2211474
2108054501,procedure_occurrence: Unknown concept,501,2108054
2106306501,procedure_occurrence: Unknown concept,501,2106306
2211837501,procedure_occurrence: Unknown concept,501,2211837
2101926501,procedure_occurrence: Unknown concept,501,2101926
2720522501,"procedure_occurrence: Red blood cells, leukocytes reduced, each unit",501,2720522
2101929501,procedure_occurrence: Unknown concept,501,2101929
2213280501,procedure_occurrence: Unknown concept,501,2213280
2102595501,procedure_occurrence: Unknown concept,501,2102595
2314326501,procedure_occurrence: Unknown concept,501,2314326
2211542501,procedure_occurrence: Unknown concept,501,2211542
2211584501,procedure_occurrence: Unknown concept,501,2211584
2100626501,procedure_occurrence: Unknown concept,501,2100626
2005816501,"procedure_occurrence: Lumbar and lumbosacral fusion of the anterior column, anterior technique",501,2005816
2212054501,procedure_occurrence: Unknown concept,501,2212054
2211849501,procedure_occurrence: Unknown concept,501,2211849
2211797501,procedure_occurrence: Unknown concept,501,2211797
2313791501,procedure_occurrence: Unknown concept,501,2313791
2001389501,procedure_occurrence: Incision of chest wall and pleura,501,2001389
2109196501,procedure_occurrence: Unknown concept,501,2109196
2101681501,procedure_occurrence: Unknown concept,501,2101681
2100680501,procedure_occurrence: Unknown concept,501,2100680
2211640501,procedure_occurrence: Unknown concept,501,2211640
2211596501,procedure_occurrence: Unknown concept,501,2211596
2313844501,procedure_occurrence: Unknown concept,501,2313844
2002291501,procedure_occurrence: Other diagnostic procedures on lymphatic structures,501,2002291
2101591501,procedure_occurrence: Unknown concept,501,2101591
2102058501,procedure_occurrence: Unknown concept,501,2102058
2617322501,"procedure_occurrence: Therapeutic procedures to increase strength or endurance of respiratory muscles, face to face, one on one, each 15 minutes (includes monitoring)",501,2617322
2103179501,procedure_occurrence: Unknown concept,501,2103179
2211854501,procedure_occurrence: Unknown concept,501,2211854
2211516501,procedure_occurrence: Unknown concept,501,2211516
2211767501,procedure_occurrence: Unknown concept,501,2211767
2002987501,procedure_occurrence: Other resection of rectum,501,2002987
2313709501,procedure_occurrence: Unknown concept,501,2313709
2002525501,procedure_occurrence: Dilation of esophagus,501,2002525
2211501501,procedure_occurrence: Unknown concept,501,2211501
2213572501,procedure_occurrence: Unknown concept,501,2213572
2006554501,procedure_occurrence: Closure of skin and subcutaneous tissue of other sites,501,2006554
2101820501,procedure_occurrence: Unknown concept,501,2101820
2102156501,procedure_occurrence: Unknown concept,501,2102156
2211847501,procedure_occurrence: Unknown concept,501,2211847
2314277501,procedure_occurrence: Unknown concept,501,2314277
2414391501,procedure_occurrence: Unknown concept,501,2414391
2514456501,procedure_occurrence: Unknown concept,501,2514456
2213576501,procedure_occurrence: Unknown concept,501,2213576
2211388501,procedure_occurrence: Unknown concept,501,2211388
2211597501,procedure_occurrence: Unknown concept,501,2211597
2313771501,procedure_occurrence: Unknown concept,501,2313771
2514437501,procedure_occurrence: Unknown concept,501,2514437
2211848501,procedure_occurrence: Unknown concept,501,2211848
2108136501,procedure_occurrence: Unknown concept,501,2108136
2001470501,"procedure_occurrence: Repair of atrial septal defect with prosthesis, closed technique",501,2001470
2110121501,procedure_occurrence: Unknown concept,501,2110121
2313723501,procedure_occurrence: Unknown concept,501,2313723
2100817501,procedure_occurrence: Unknown concept,501,2100817
2211461501,procedure_occurrence: Unknown concept,501,2211461
2101659501,procedure_occurrence: Unknown concept,501,2101659
2107907501,procedure_occurrence: Unknown concept,501,2107907
2314105501,procedure_occurrence: Unknown concept,501,2314105
2006739501,procedure_occurrence: Retrograde pyelogram,501,2006739
2102680501,procedure_occurrence: Unknown concept,501,2102680
2514538501,procedure_occurrence: Unknown concept,501,2514538
2720580501,"procedure_occurrence: Screening papanicolaou smear; obtaining, preparing and conveyance of cervical or vaginal smear to laboratory",501,2720580
2314026501,procedure_occurrence: Unknown concept,501,2314026
2101056501,procedure_occurrence: Unknown concept,501,2101056
2100959501,procedure_occurrence: Unknown concept,501,2100959
2313789501,procedure_occurrence: Unknown concept,501,2313789
2102255501,procedure_occurrence: Unknown concept,501,2102255
2003144501,procedure_occurrence: Local excision or destruction of liver tissue or lesion,501,2003144
2313863501,procedure_occurrence: Unknown concept,501,2313863
2107121501,procedure_occurrence: Unknown concept,501,2107121
2006918501,procedure_occurrence: Diagnostic ultrasound of heart,501,2006918
2617440501,"procedure_occurrence: Vessel mapping of vessels for hemodialysis access (services for preoperative vessel mapping prior to creation of hemodialysis access using an autogenous hemodialysis conduit, including arterial inflow and venous outflow)",501,2617440
2108080501,procedure_occurrence: Unknown concept,501,2108080
2005813501,"procedure_occurrence: Other cervical fusion of the posterior column, posterior technique",501,2005813
2002544501,procedure_occurrence: Endoscopic excision or destruction of lesion or tissue of stomach,501,2002544
2105847501,procedure_occurrence: Unknown concept,501,2105847
2211451501,procedure_occurrence: Unknown concept,501,2211451
2211995501,procedure_occurrence: Unknown concept,501,2211995
2100658501,procedure_occurrence: Unknown concept,501,2100658
2108887501,procedure_occurrence: Unknown concept,501,2108887
2213286501,procedure_occurrence: Unknown concept,501,2213286
2514423501,procedure_occurrence: Unknown concept,501,2514423
2211508501,procedure_occurrence: Unknown concept,501,2211508
2314276501,procedure_occurrence: Unknown concept,501,2314276
2109199501,procedure_occurrence: Unknown concept,501,2109199
2313984501,procedure_occurrence: Unknown concept,501,2313984
2109800501,procedure_occurrence: Unknown concept,501,2109800
2110780501,procedure_occurrence: Unknown concept,501,2110780
2212057501,procedure_occurrence: Unknown concept,501,2212057
2211345501,procedure_occurrence: Unknown concept,501,2211345
2110099501,procedure_occurrence: Unknown concept,501,2110099
2107134501,procedure_occurrence: Unknown concept,501,2107134
2105390501,procedure_occurrence: Unknown concept,501,2105390
2313716501,procedure_occurrence: Unknown concept,501,2313716
2111189501,procedure_occurrence: Unknown concept,501,2111189
2211768501,procedure_occurrence: Unknown concept,501,2211768
2213418501,procedure_occurrence: Unknown concept,501,2213418
2005294501,"procedure_occurrence: Internal fixation of bone without fracture reduction, unspecified site",501,2005294
2211351501,procedure_occurrence: Unknown concept,501,2211351
2101966501,procedure_occurrence: Unknown concept,501,2101966
2314333501,procedure_occurrence: Unknown concept,501,2314333
2100846501,procedure_occurrence: Unknown concept,501,2100846
2211449501,procedure_occurrence: Unknown concept,501,2211449
2313872501,procedure_occurrence: Unknown concept,501,2313872
2109228501,procedure_occurrence: Unknown concept,501,2109228
2104278501,procedure_occurrence: Unknown concept,501,2104278
2314205501,procedure_occurrence: Unknown concept,501,2314205
2002705501,procedure_occurrence: Closed [endoscopic] biopsy of large intestine,501,2002705
2102335501,procedure_occurrence: Unknown concept,501,2102335
2102895501,procedure_occurrence: Unknown concept,501,2102895
2313991501,procedure_occurrence: Unknown concept,501,2313991
2314225501,procedure_occurrence: Unknown concept,501,2314225
2110632501,procedure_occurrence: Unknown concept,501,2110632
2108116501,procedure_occurrence: Unknown concept,501,2108116
2313982501,procedure_occurrence: Unknown concept,501,2313982
2108409501,procedure_occurrence: Unknown concept,501,2108409
2211376501,procedure_occurrence: Unknown concept,501,2211376
2101793501,procedure_occurrence: Unknown concept,501,2101793
2617264501,"procedure_occurrence: Activity therapy, such as music, dance, art or play therapies not for recreation, related to the care and treatment of patient's disabling mental health problems, per session (45 minutes or more)",501,2617264
2211872501,procedure_occurrence: Unknown concept,501,2211872
2314100501,procedure_occurrence: Unknown concept,501,2314100
2314291501,procedure_occurrence: Unknown concept,501,2314291
2108252501,procedure_occurrence: Unknown concept,501,2108252
2211803501,procedure_occurrence: Unknown concept,501,2211803
2211836501,procedure_occurrence: Unknown concept,501,2211836
2109766501,procedure_occurrence: Unknown concept,501,2109766
2211375501,procedure_occurrence: Unknown concept,501,2211375
2105531501,procedure_occurrence: Unknown concept,501,2105531
2101061501,procedure_occurrence: Unknown concept,501,2101061
2102577501,procedure_occurrence: Unknown concept,501,2102577
2211814501,procedure_occurrence: Unknown concept,501,2211814
2514433501,procedure_occurrence: Unknown concept,501,2514433
2003784501,procedure_occurrence: Closed [transurethral] biopsy of bladder,501,2003784
2003901501,procedure_occurrence: Incision of perivesical tissue,501,2003901
2108224501,procedure_occurrence: Unknown concept,501,2108224
2111013501,procedure_occurrence: Unknown concept,501,2111013
2211336501,procedure_occurrence: Unknown concept,501,2211336
2211742501,procedure_occurrence: Unknown concept,501,2211742
2314004501,procedure_occurrence: Unknown concept,501,2314004
2514460501,procedure_occurrence: Unknown concept,501,2514460
2102912501,procedure_occurrence: Unknown concept,501,2102912
2211395501,procedure_occurrence: Unknown concept,501,2211395
2104914501,procedure_occurrence: Unknown concept,501,2104914
2103755501,procedure_occurrence: Unknown concept,501,2103755
2314206501,procedure_occurrence: Unknown concept,501,2314206
40756908501,procedure_occurrence: Unknown concept,501,40756908
2211769501,procedure_occurrence: Unknown concept,501,2211769
2000064501,procedure_occurrence: Percutaneous transluminal coronary angioplasty [PTCA],501,2000064
2108469501,procedure_occurrence: Unknown concept,501,2108469
2109768501,procedure_occurrence: Unknown concept,501,2109768
2313929501,procedure_occurrence: Unknown concept,501,2313929
2001512501,procedure_occurrence: (Aorto)coronary bypass of three coronary arteries,501,2001512
2106035501,procedure_occurrence: Unknown concept,501,2106035
2101931501,procedure_occurrence: Unknown concept,501,2101931
2107003501,procedure_occurrence: Unknown concept,501,2107003
2100956501,procedure_occurrence: Unknown concept,501,2100956
2111177501,procedure_occurrence: Unknown concept,501,2111177
2002244501,procedure_occurrence: Hypothermia (systemic) incidental to open heart surgery,501,2002244
2104816501,procedure_occurrence: Unknown concept,501,2104816
2105940501,procedure_occurrence: Unknown concept,501,2105940
2110059501,procedure_occurrence: Unknown concept,501,2110059
2110279501,procedure_occurrence: Unknown concept,501,2110279
2110761501,procedure_occurrence: Unknown concept,501,2110761
2514527501,procedure_occurrence: Unknown concept,501,2514527
2211850501,procedure_occurrence: Unknown concept,501,2211850
2002189501,procedure_occurrence: Arteriovenostomy for renal dialysis,501,2002189
2211311501,procedure_occurrence: Unknown concept,501,2211311
2314313501,procedure_occurrence: Unknown concept,501,2314313
2110016501,procedure_occurrence: Unknown concept,501,2110016
2111200501,procedure_occurrence: Unknown concept,501,2111200
2616247501,"procedure_occurrence: Magnetic resonance angiography without contrast followed by with contrast, abdomen",501,2616247
2110609501,procedure_occurrence: Unknown concept,501,2110609
2111100501,procedure_occurrence: Unknown concept,501,2111100
2314130501,procedure_occurrence: Unknown concept,501,2314130
2100700501,procedure_occurrence: Unknown concept,501,2100700
2313621501,procedure_occurrence: Unknown concept,501,2313621
2001340501,procedure_occurrence: Other lobectomy of lung,501,2001340
2002177501,procedure_occurrence: Other puncture of artery,501,2002177
2101912501,procedure_occurrence: Unknown concept,501,2101912
2110789501,procedure_occurrence: Unknown concept,501,2110789
2313857501,procedure_occurrence: Unknown concept,501,2313857
2313842501,procedure_occurrence: Unknown concept,501,2313842
2617464501,"procedure_occurrence: Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and brief intervention 15 to 30 minutes",501,2617464
2003816501,procedure_occurrence: Other repair of bladder,501,2003816
2211417501,procedure_occurrence: Unknown concept,501,2211417
2101938501,procedure_occurrence: Unknown concept,501,2101938
2211865501,procedure_occurrence: Unknown concept,501,2211865
2108900501,procedure_occurrence: Unknown concept,501,2108900
2314195501,procedure_occurrence: Unknown concept,501,2314195
2100848501,procedure_occurrence: Unknown concept,501,2100848
2003287501,procedure_occurrence: Endoscopic sphincterotomy and papillotomy,501,2003287
2314086501,procedure_occurrence: Unknown concept,501,2314086
2414375501,procedure_occurrence: Unknown concept,501,2414375
2007681501,procedure_occurrence: Intermittent positive pressure breathing [IPPB],501,2007681
2314214501,procedure_occurrence: Unknown concept,501,2314214
2104915501,procedure_occurrence: Unknown concept,501,2104915
2108632501,procedure_occurrence: Unknown concept,501,2108632
2109742501,procedure_occurrence: Unknown concept,501,2109742
2002176501,procedure_occurrence: Venous catheterization for renal dialysis,501,2002176
2211526501,procedure_occurrence: Unknown concept,501,2211526
2212032501,procedure_occurrence: Unknown concept,501,2212032
2314127501,procedure_occurrence: Unknown concept,501,2314127
2313660501,procedure_occurrence: Unknown concept,501,2313660
2002565501,procedure_occurrence: Other total gastrectomy,501,2002565
2211329501,procedure_occurrence: Unknown concept,501,2211329
2313754501,procedure_occurrence: Unknown concept,501,2313754
2103693501,procedure_occurrence: Unknown concept,501,2103693
2211731501,procedure_occurrence: Unknown concept,501,2211731
2111095501,procedure_occurrence: Unknown concept,501,2111095
2005814501,"procedure_occurrence: Dorsal and dorsolumbar fusion of the anterior column, anterior technique",501,2005814
2313833501,procedure_occurrence: Unknown concept,501,2313833
2102641501,procedure_occurrence: Unknown concept,501,2102641
2105544501,procedure_occurrence: Unknown concept,501,2105544
2104238501,procedure_occurrence: Unknown concept,501,2104238
2008087501,procedure_occurrence: Removal of other device from thorax,501,2008087
2105914501,procedure_occurrence: Unknown concept,501,2105914
2313832501,procedure_occurrence: Unknown concept,501,2313832
2211307501,procedure_occurrence: Unknown concept,501,2211307
2104421501,procedure_occurrence: Unknown concept,501,2104421
2105806501,procedure_occurrence: Unknown concept,501,2105806
2314124501,procedure_occurrence: Unknown concept,501,2314124
2002370501,procedure_occurrence: Splenotomy,501,2002370
2102139501,procedure_occurrence: Unknown concept,501,2102139
2109348501,procedure_occurrence: Unknown concept,501,2109348
2003966501,procedure_occurrence: Other transurethral prostatectomy,501,2003966
40756918501,procedure_occurrence: Unknown concept,501,40756918
2109398501,procedure_occurrence: Unknown concept,501,2109398
2211563501,procedure_occurrence: Unknown concept,501,2211563
2105959501,procedure_occurrence: Unknown concept,501,2105959
2106184501,procedure_occurrence: Unknown concept,501,2106184
2102613501,procedure_occurrence: Unknown concept,501,2102613
2108280501,procedure_occurrence: Unknown concept,501,2108280
2105309501,procedure_occurrence: Unknown concept,501,2105309
2314204501,procedure_occurrence: Unknown concept,501,2314204
2211739501,procedure_occurrence: Unknown concept,501,2211739
2102740501,procedure_occurrence: Unknown concept,501,2102740
2720559501,procedure_occurrence: Travel allowance one way in connection with medically necessary laboratory specimen collection drawn from home bound or nursing home bound patient; prorated miles actually travelled,501,2720559
2111054501,procedure_occurrence: Unknown concept,501,2111054
2109731501,procedure_occurrence: Unknown concept,501,2109731
2617229501,"procedure_occurrence: Trimming of dystrophic nails, any number",501,2617229
2109201501,procedure_occurrence: Unknown concept,501,2109201
2314269501,procedure_occurrence: Unknown concept,501,2314269
2109726501,procedure_occurrence: Unknown concept,501,2109726
2111138501,procedure_occurrence: Unknown concept,501,2111138
2102061501,procedure_occurrence: Unknown concept,501,2102061
2109194501,procedure_occurrence: Unknown concept,501,2109194
2211491501,procedure_occurrence: Unknown concept,501,2211491
2100660501,procedure_occurrence: Unknown concept,501,2100660
2314220501,procedure_occurrence: Unknown concept,501,2314220
2514407501,procedure_occurrence: Unknown concept,501,2514407
2314311501,procedure_occurrence: Unknown concept,501,2314311
2108021501,procedure_occurrence: Unknown concept,501,2108021
2514466501,procedure_occurrence: Unknown concept,501,2514466
2720773501,"procedure_occurrence: Injection, epoetin alfa, 100 units (for esrd on dialysis)",501,2720773
